transaction_id,transaction_ts,customer_id,merchant_id,amount,currency,merchant_category,device_fingerprint,ip_geo_country,hour_of_day,day_of_week,customer_tenure_days,avg_monthly_spend,num_prev_tx_24h,is_fraud
458aa4b6-3038-487a-a613-42979ccf2d54,2025-07-16T20:41:51.015811,C2599,M3937,104.56,CAD,electronics,D78382,CA,20,2,989,450.66,4,0
d4fa1aab-d176-4844-a5b0-005d25ce7051,2025-08-03T11:47:47.015811,C19651,M2937,318.33,CAD,retail,D77453,US,11,6,4604,98.39,5,0
6443d0e8-83d6-4ce8-8f7d-9ae69e4b033b,2025-10-09T06:49:14.015811,C267,M1548,200.56,CAD,utilities,D85615,IN,6,3,792,213.93,2,0
0ec2b554-9499-45b6-94f3-a82b9af45073,2025-08-18T16:33:38.015811,C7666,M1862,97.25,CAD,retail,D12324,GB,16,0,3450,927.34,3,0
444dc2ce-f615-4e8a-9767-14fe76ddf95d,2025-10-02T01:15:06.015811,C18796,M1047,64.07,CAD,grocery,D95065,GB,1,3,952,498.76,5,0
d703ec05-7922-4e1d-b7d1-4294f6888af9,2025-09-16T19:59:35.015811,C2410,M2953,69.03,CAD,electronics,D12084,CA,19,1,2462,309.87,5,0
377bafbc-499f-43a3-9d43-4952d01abf27,2025-08-25T04:50:23.015811,C9025,M2505,247.59,CAD,grocery,D87038,AU,4,0,2257,306.03,2,0
75efd2d3-f1af-4a76-9bd2-86935f0ec67d,2025-07-22T05:29:51.015811,C9985,M1166,105.72,CAD,retail,D4617,GB,5,1,1697,173.01,1,0
56a81bb6-a686-40e3-ba27-19c3bc4b29b8,2025-09-05T12:42:23.015811,C5833,M3773,160.21,CAD,entertainment,D14696,GB,12,4,2183,353.49,4,0
290ce5ab-5af3-4ca3-8a6c-f3d9ceb5184e,2025-08-21T12:30:58.015811,C308,M2109,237.33,CAD,utilities,D18398,IN,12,3,3479,119.1,1,0
7c79ece5-b2b8-46b1-8e01-0b3631d8d2db,2025-08-04T17:48:33.015811,C17605,M876,195.42,CAD,retail,D66871,US,17,0,3449,234.36,5,0
77905859-d1ea-4a38-bd7d-fe113183a5ea,2025-10-08T05:19:10.015811,C3681,M2162,196.37,CAD,grocery,D76946,GB,5,2,4453,748.79,2,0
bc2e0ec1-43d6-41ba-a8c7-d7f321ba52ad,2025-08-30T21:42:26.015811,C16983,M508,100.12,CAD,grocery,D6436,CA,21,5,1107,832.34,4,0
60280744-f6f9-46e5-bcb5-924c465ee6cd,2025-09-22T19:07:31.015811,C9308,M4199,450.93,CAD,travel,D70857,US,19,0,1711,500.22,3,0
84d4bfaa-dfa4-435c-8125-eee13551a3c8,2025-08-12T22:42:46.015811,C10407,M2833,23.82,CAD,travel,D34945,GB,22,1,3499,370.77,4,0
df56619c-a533-4ae6-a510-6daf016503a6,2025-09-19T05:36:24.015811,C4630,M4223,222.5,CAD,entertainment,D40793,GB,5,4,3912,484.01,4,0
e57abd7e-98b2-42a9-943e-1024a734575f,2025-09-05T05:55:59.015811,C10752,M4166,301.74,CAD,retail,D55920,AU,5,4,3818,203.74,1,0
46779d54-9eda-44f3-91ec-36a0b244acfc,2025-08-14T18:58:32.015811,C19838,M4967,170.79,CAD,utilities,D46510,IN,18,3,2270,140.31,0,0
8759f68c-b636-430b-a4fe-adfe511fbb44,2025-08-29T02:11:01.015811,C14101,M459,229.42,CAD,utilities,D44928,CA,2,4,662,560.32,0,0
8bd64197-81bc-4f7a-8c34-915c6a5568fa,2025-08-29T04:31:58.015811,C15874,M543,88.36,CAD,grocery,D63399,US,4,4,1445,204.39,1,0
c25b6995-4796-4a9d-9bfd-bc26cfab2077,2025-08-28T00:27:26.015811,C9169,M3204,87.83,CAD,travel,D55701,AU,0,3,2586,593.19,0,0
a391fe87-b63b-486b-a25a-453d267cb393,2025-10-05T21:27:37.015811,C16036,M3836,30.03,CAD,electronics,D90043,IN,21,6,3198,410.98,0,0
be016052-130c-4246-87b2-2a587731a67d,2025-10-01T10:31:37.015811,C3127,M4207,204.78,CAD,entertainment,D26269,IN,10,2,2385,81.77,0,0
43f2ae14-c97d-4cca-b321-1073aa5e55d9,2025-08-17T20:27:30.015811,C4768,M977,76.2,CAD,grocery,D64950,AU,20,6,4628,83.19,1,0
9cbbfdc6-2701-494c-9d22-d394aca629bf,2025-09-29T16:22:58.015811,C6489,M4564,358.08,CAD,travel,D15707,US,16,0,1243,242.07,0,0
57bf4462-44e5-44b2-929e-43dcf7a1d427,2025-09-30T14:04:00.015811,C65,M4718,17.6,CAD,retail,D93602,GB,14,1,1780,152.81,3,0
e24570e9-decc-4faa-ad36-9db93133022f,2025-08-24T20:51:47.015811,C19044,M624,52.4,CAD,entertainment,D78847,AU,20,6,4134,597.06,4,0
41262fda-d7f3-4d4e-92e9-d64807c73a66,2025-09-14T23:54:03.015811,C8505,M3048,304.47,CAD,entertainment,D7853,AU,23,6,3434,191.69,4,0
1a49a3a9-d1f6-4320-8951-c5abc8618bb2,2025-07-19T09:55:37.015811,C19232,M1558,161.74,CAD,electronics,D19405,GB,9,5,4453,57.94,0,0
13c51845-53d9-4a08-8f14-c1bc89cbf1e6,2025-09-07T03:42:34.015811,C4380,M76,174.65,CAD,retail,D96041,AU,3,6,3326,698.11,1,0
6703d21e-c188-4d8a-ab94-d501a32650c7,2025-09-16T06:32:35.015811,C1851,M4958,70.54,CAD,electronics,D50800,GB,6,1,4628,502.36,0,0
bb720fe2-a899-42d4-bf32-af5d8f73b839,2025-09-16T14:30:48.015811,C14174,M1958,52.96,CAD,entertainment,D67068,GB,14,1,4770,314.76,1,0
ec125222-6bb7-45b4-835a-a3f4fe1199dd,2025-10-04T00:18:40.015811,C17019,M1425,146.17,CAD,entertainment,D55023,US,0,5,4050,125.11,1,0
35d469ce-4857-42f9-b8a6-a75a860d3377,2025-08-05T06:44:28.015811,C7621,M3747,48.63,CAD,utilities,D57137,GB,6,1,2021,93.07,2,0
075ce9e4-d3ee-47b4-a089-8e993701d1e7,2025-09-04T15:44:31.015811,C13140,M883,142.64,CAD,retail,D70459,IN,15,3,2691,453.49,4,0
0b1d8be6-0361-4b13-be67-a563a78e3181,2025-09-18T15:01:40.015811,C9306,M1140,47.08,CAD,grocery,D37914,IN,15,3,3382,77.3,2,0
4a43b56b-25c2-43e3-9d00-6a31ea92f38c,2025-09-08T07:14:52.015811,C1097,M2639,218.69,CAD,electronics,D85154,IN,7,0,4966,1000.84,3,0
23adc6ab-3765-4014-a5b6-a1cbcea712a1,2025-09-19T18:27:18.015811,C8391,M3583,47.65,CAD,retail,D16726,GB,18,4,3718,379.89,0,0
b0eae720-5492-49b4-998c-2ca140da5b17,2025-09-26T18:53:03.015811,C15540,M3799,48.41,CAD,grocery,D48014,IN,18,4,488,427.33,0,0
999176bb-1d8b-41f8-9e11-3c8026e3f368,2025-10-10T03:21:53.015811,C4762,M1894,56.04,CAD,utilities,D35274,AU,3,4,533,247.98,1,0
88dd09dd-41b2-4493-9bed-bae92239f884,2025-07-29T07:30:18.015811,C2737,M4441,20.41,CAD,entertainment,D68623,AU,7,1,4776,237.88,1,0
3dfcb60f-93d5-492c-ad0b-222573abb49b,2025-07-19T21:43:56.015811,C10827,M708,55.89,CAD,grocery,D91049,GB,21,5,3530,1093.84,4,0
5ef1f530-f9b5-49a1-bfda-487a67a45313,2025-09-17T01:08:44.015811,C6034,M4849,68.08,CAD,retail,D4125,US,1,2,1346,41.07,1,0
39b3e24e-c861-426a-8082-4c711e16b863,2025-08-22T10:33:25.015811,C752,M4263,283.68,CAD,electronics,D62567,CA,10,4,2784,150.75,1,0
cdbd6ab7-1692-42d8-a53d-424c8f38baf4,2025-07-29T12:36:50.015811,C194,M4554,48.59,CAD,retail,D87411,AU,12,1,4594,131.5,0,0
3d42bf27-c6c4-4ccf-9465-0199be8bf251,2025-10-03T14:10:16.015811,C7913,M1533,66.45,CAD,travel,D71309,CA,14,4,464,532.18,3,0
1e0353ef-a362-411e-8d9a-d750bef200d0,2025-09-27T13:57:48.015811,C17678,M4279,68.18,CAD,electronics,D98547,AU,13,5,4894,370.01,5,0
6f1dbb66-c79c-4f88-9e85-8a42016b73b9,2025-08-29T19:43:16.015811,C9712,M920,123.28,CAD,utilities,D29779,GB,19,4,4486,296.66,2,0
a3aff8c2-711e-4ce6-a035-a78d29ff234e,2025-09-25T22:17:29.015811,C11282,M4599,64.75,CAD,grocery,D59286,US,22,3,4830,634.98,5,0
a380c7a1-b374-455c-b95c-f39f8a1b6781,2025-08-22T07:43:36.015811,C8809,M3737,110.87,CAD,utilities,D46724,IN,7,4,3494,156.43,2,0
de161d27-17f7-41ee-ab57-bf05298cdfa3,2025-08-19T03:52:02.015811,C13457,M4888,236.26,CAD,grocery,D297,IN,3,1,4535,617.42,1,0
5782c69b-5ccb-4dcb-8c73-e8ecd9bd6927,2025-07-15T07:40:01.015811,C1205,M4197,85.22,CAD,retail,D28240,GB,7,1,1624,457.16,0,0
e6026bea-8535-4999-b304-eb77293d4246,2025-09-11T10:38:16.015811,C8864,M988,169.22,CAD,retail,D67102,CA,10,3,619,163.82,3,0
0503bf2a-b3bd-4dea-bf64-424bbc4dfe7a,2025-08-18T10:34:22.015811,C12830,M4134,186.46,CAD,retail,D59968,IN,10,0,693,122.46,1,0
26139c6f-d303-472a-88e5-e923ac254dae,2025-08-02T15:16:55.015811,C16940,M4277,270.66,CAD,electronics,D59559,GB,15,5,1294,363.54,1,0
8771b74e-792f-40c7-a727-8393d94a5d0d,2025-08-21T06:42:15.015811,C16588,M664,21.11,CAD,travel,D46628,IN,6,3,113,303.93,3,0
14e8088a-80ec-4c7e-baf6-1fda2639619d,2025-08-18T10:51:29.015811,C704,M30,94.74,CAD,travel,D7911,AU,10,0,4533,507.23,1,0
09262144-24e7-4de8-852b-64a45414115e,2025-07-31T14:48:10.015811,C12147,M4274,25.74,CAD,travel,D15435,GB,14,3,2120,314.87,0,0
fde7c651-b4c1-4eca-9d4a-2527a9b30ae2,2025-08-08T22:06:36.015811,C11867,M1505,118.38,CAD,grocery,D64059,CA,22,4,2940,147.06,5,0
620d5ede-2d76-4723-b522-87fe0e7ab56d,2025-08-11T19:41:32.015811,C15989,M581,200.73,CAD,travel,D62364,AU,19,0,155,401.81,3,0
5b8bb597-dd86-4650-85a0-5e948b4af438,2025-10-06T13:51:14.015811,C14622,M4932,159.55,CAD,grocery,D36667,CA,13,0,3769,240.16,4,0
12bc3ef3-7333-4f6a-9f5c-cf3a9b54ec8b,2025-10-08T14:15:08.015811,C16683,M2120,139.85,CAD,grocery,D76885,US,14,2,28,121.09,2,0
86c30a50-b8a4-440f-8f8f-1361fd9f0d9d,2025-08-03T10:15:05.015811,C17994,M4673,98.81,CAD,entertainment,D97278,AU,10,6,3993,340.79,4,0
781358ca-7ff3-4f7e-a51e-33df7181368b,2025-09-16T13:00:35.015811,C8140,M4023,148.65,CAD,entertainment,D62035,US,13,1,573,155.91,2,0
27dffb48-0493-451a-9d07-10fda1cec9a5,2025-09-27T00:55:04.015811,C2857,M4048,136.31,CAD,grocery,D81896,AU,0,5,4031,656.96,5,0
2329019d-9c93-4404-afb8-91dc44d67566,2025-09-19T03:15:38.015811,C19799,M370,69.79,CAD,entertainment,D49427,US,3,4,978,305.13,3,0
8aa4e9fa-455d-472b-922a-7e482bd8a82b,2025-08-28T19:38:39.015811,C12176,M617,86.16,CAD,utilities,D24304,AU,19,3,205,282.65,5,0
f6623afb-9eb6-4a42-a938-ca74de9c86a8,2025-07-31T03:53:58.015811,C3162,M2501,35.35,CAD,entertainment,D13096,CA,3,3,269,620.86,1,0
ce01008f-ab7d-4820-b3aa-d12cd5dac855,2025-08-29T21:48:50.015811,C14332,M4313,273.64,CAD,utilities,D76939,GB,21,4,4622,953.63,2,0
9b681d3c-ccff-4960-b4ac-575605ebdca7,2025-09-08T20:56:22.015811,C127,M4602,67.95,CAD,electronics,D53056,GB,20,0,4571,102.45,1,0
5d8ac5db-11eb-477d-a22b-c625a7ffa3fb,2025-09-17T23:59:25.015811,C200,M1031,112.42,CAD,grocery,D75190,AU,23,2,2511,234.59,3,0
4b5fdd0d-ab3b-4883-bc40-7a72e55ec767,2025-08-12T13:26:57.015811,C6541,M2969,37.19,CAD,retail,D36055,IN,13,1,3259,105.2,5,0
00930f7f-71fe-4bf6-9dac-e9eb9e8ac4b2,2025-10-11T23:54:01.015811,C6837,M3968,60.85,CAD,grocery,D56382,CA,23,5,4639,233.88,1,0
0a003ced-5da0-4aba-82d5-9864a109d591,2025-08-29T08:13:52.015811,C1032,M1539,170.48,CAD,entertainment,D72246,GB,8,4,1486,630.25,4,0
95d9da22-71c7-4279-9ac5-4274c040727b,2025-09-20T11:03:13.015811,C3491,M4052,296.69,CAD,retail,D29449,GB,11,5,3257,75.49,3,1
f48a6f81-ab14-4db4-bd92-f2dbd6a399ea,2025-07-25T03:21:50.015811,C5762,M3950,71.19,CAD,utilities,D2910,IN,3,4,3450,471.42,5,0
1c74b6d8-f399-4cbd-8bf4-2880f07098c3,2025-08-20T16:33:43.015811,C19001,M671,85.55,CAD,grocery,D16523,GB,16,2,4608,49.14,2,0
b7196080-e240-4a02-be39-bcf4a7a3eab1,2025-08-20T06:21:45.015811,C17868,M1230,61.7,CAD,travel,D50217,GB,6,2,4410,341.61,1,0
bbfa2e24-b86e-4d55-9867-4f84f3a73d38,2025-09-13T14:50:38.015811,C6722,M1406,125.11,CAD,travel,D34909,IN,14,5,910,301.56,4,0
4d8d9315-abf6-4ce1-93ef-bd7915519f33,2025-09-23T18:27:49.015811,C2390,M83,115.27,CAD,retail,D86084,GB,18,1,1531,233.1,5,0
0a13e311-27a3-4b06-ac74-9195bbd3c223,2025-09-13T16:10:54.015811,C16894,M1343,26.52,CAD,grocery,D73006,IN,16,5,530,206.82,5,0
ac31db63-c605-4e6f-beae-49535150ba72,2025-08-02T00:11:17.015811,C3348,M2781,49.85,CAD,grocery,D51262,AU,0,5,2834,123.95,1,0
fa4f6984-6fe6-4656-98e2-186575a6e7f2,2025-09-16T16:51:00.015811,C3517,M3547,97.47,CAD,retail,D82480,IN,16,1,3785,163.07,5,0
a38fb390-ef7a-4234-9a8a-bd471c5bab6a,2025-08-23T17:58:35.015811,C4438,M1324,181.25,CAD,entertainment,D1073,IN,17,5,4989,429.96,1,0
ef97e0b1-575c-4fde-b4a2-8a5de2fbaa51,2025-10-03T20:08:31.015811,C6339,M2693,155.14,CAD,grocery,D34603,GB,20,4,765,530.54,4,0
7c1edcbe-5a67-466c-8717-4e6c371e5900,2025-08-03T17:08:15.015811,C10784,M3243,83.96,CAD,electronics,D18516,AU,17,6,4417,233.11,3,0
a9a93d39-2145-44d5-b62e-df5b97f4bc16,2025-08-26T22:56:11.015811,C16259,M1476,154.09,CAD,electronics,D93065,AU,22,1,4159,524.0,4,0
5888a36c-9807-4f9f-bc47-ca46d5a65249,2025-09-29T19:42:13.015811,C13697,M4421,98.7,CAD,utilities,D10035,CA,19,0,3967,13.01,0,0
1e6c6aca-7464-4a5b-9df0-25c5f4179b65,2025-10-07T06:22:20.015811,C13015,M3394,129.97,CAD,grocery,D13783,AU,6,1,3267,244.8,2,0
84f01bcf-1558-4716-85a4-a315188a9aaa,2025-10-04T10:16:26.015811,C9028,M3718,235.16,CAD,retail,D80764,US,10,5,808,606.8,4,0
a594c72d-349f-4f7c-a821-9e4a8fb07e0b,2025-09-08T23:58:21.015811,C19923,M894,79.04,CAD,electronics,D89549,IN,23,0,4855,346.48,0,0
92f9a2e0-84e4-4e16-b1aa-f78aef598bdd,2025-09-30T15:54:39.015811,C10445,M714,215.91,CAD,entertainment,D64888,CA,15,1,3073,975.18,3,0
906b7de6-b18c-4524-a6f6-eaa9de9d7236,2025-09-02T13:01:40.015811,C18764,M1831,326.86,CAD,utilities,D62302,CA,13,1,381,390.82,2,0
faa42064-2075-422f-89d0-158d80196fda,2025-08-11T13:17:24.015811,C15326,M2656,161.23,CAD,retail,D65892,CA,13,0,1279,1213.47,3,0
3d04c692-fa0c-45bb-8c7b-8cb62832e7fb,2025-07-22T01:14:09.015811,C15312,M596,381.32,CAD,electronics,D90174,CA,1,1,4729,344.23,5,0
e2bacd70-c1f0-4ada-b674-7717226f8e03,2025-08-14T11:04:22.015811,C2051,M2208,145.27,CAD,travel,D40752,GB,11,3,3670,675.0,4,0
8042fbaf-090f-44c7-b9a0-91f780def652,2025-09-04T07:39:50.015811,C18325,M3601,6.36,CAD,grocery,D39844,GB,7,3,3806,256.93,1,0
c70c76be-7434-4701-a121-e16bbe0b4f29,2025-08-24T18:51:09.015811,C19041,M4360,103.24,CAD,grocery,D20481,IN,18,6,3868,134.08,5,0
49e9bc65-d104-4275-84ec-88fd6538049e,2025-07-27T09:18:08.015811,C16850,M3173,305.63,CAD,utilities,D25494,US,9,6,2393,171.35,3,0
17763b8a-316f-4206-9ec8-2892fb7d667e,2025-08-13T15:41:06.015811,C17447,M3060,37.6,CAD,entertainment,D91159,GB,15,2,2344,446.63,3,0
4dac400c-8532-4f9b-bdfa-c9874cc4f027,2025-08-28T02:39:11.015811,C8962,M1686,116.6,CAD,grocery,D76837,IN,2,3,2354,251.56,0,0
279bc7c7-7b52-4b25-abdc-bb97e5f8bf1d,2025-07-15T20:56:12.015811,C7785,M1645,55.35,CAD,entertainment,D32572,AU,20,1,1642,445.48,1,0
bd5f62e4-4f7c-428b-ba2d-933d90c4effe,2025-08-25T01:24:40.015811,C18563,M206,58.18,CAD,entertainment,D58776,CA,1,0,1183,1126.46,0,0
eee0184f-9462-4620-a14f-1300ee3ac6dd,2025-10-11T08:48:32.015811,C4506,M4704,119.69,CAD,retail,D71689,IN,8,5,1454,467.63,5,0
921bd230-4fc3-4366-a5e6-fc2775c76d1a,2025-07-15T00:48:51.015811,C5653,M1281,178.15,CAD,retail,D90309,IN,0,1,951,53.4,4,0
450cf645-20fd-4240-9def-ff44b49cde17,2025-09-27T12:40:10.015811,C6869,M3549,34.74,CAD,grocery,D1020,GB,12,5,3350,963.92,0,0
1d47d936-468e-45d2-890e-7627ab881472,2025-09-10T06:19:50.015811,C16162,M4418,111.0,CAD,grocery,D60661,GB,6,2,565,424.06,1,0
63a171d9-92e2-49d5-95af-bf6da0ee87bf,2025-09-14T02:11:35.015811,C3401,M4549,83.04,CAD,retail,D81109,GB,2,6,4090,855.48,2,0
c3c0e396-0a20-4a56-ab09-cfd25e7bef73,2025-10-01T03:16:40.015811,C2727,M4158,370.73,CAD,grocery,D57722,CA,3,2,4385,134.39,1,0
ecd0b683-1ef6-444e-93ed-ffaafabeaf0c,2025-09-12T05:24:52.015811,C12164,M2490,35.52,CAD,electronics,D14437,GB,5,4,2612,123.86,2,0
a6e122c7-2b3e-4714-b885-880dce78e294,2025-10-12T16:57:34.015811,C1155,M3109,276.18,CAD,retail,D38114,US,16,6,3826,357.23,1,0
5f0c218c-ea65-441f-b5e7-24c083b073cf,2025-09-22T23:17:34.015811,C5109,M3737,95.48,CAD,entertainment,D96192,IN,23,0,3341,297.3,4,0
ce42fc1b-6d3a-4f09-9b72-fd5e4f6b2644,2025-07-27T08:07:50.015811,C933,M8,326.11,CAD,travel,D39635,GB,8,6,1261,225.57,4,0
59102ec3-d541-48ee-9acd-c401194ea07b,2025-07-28T14:38:33.015811,C206,M4578,108.07,CAD,electronics,D42788,CA,14,0,1662,72.0,1,0
39f4cf61-8642-4a43-b19c-41b031dfcfce,2025-08-07T11:32:49.015811,C2432,M8,206.98,CAD,electronics,D75388,GB,11,3,4899,727.88,5,1
58f8820a-a87c-4114-828e-443293817a1b,2025-10-04T06:03:43.015811,C411,M1004,71.15,CAD,travel,D83172,GB,6,5,589,185.53,3,0
def7b30c-aa4a-4141-91ca-e2c8938911db,2025-08-31T15:05:52.015811,C14778,M776,28.82,CAD,electronics,D18366,GB,15,6,3873,248.53,3,0
2f39e5c5-e8a5-453a-bd51-a8e553ed7cdb,2025-09-08T08:43:40.015811,C19102,M4401,102.72,CAD,entertainment,D7114,US,8,0,3775,611.46,0,0
178ed43f-b0ff-4860-aa33-89fb33a1a0bb,2025-08-31T05:19:51.015811,C17056,M1387,146.39,CAD,grocery,D51538,US,5,6,3549,1147.02,5,0
20d5db26-b9eb-4d01-8fc4-6204dc99ae99,2025-09-07T20:55:55.015811,C4138,M2718,203.79,CAD,entertainment,D63189,AU,20,6,1947,90.49,2,0
52019e45-40e1-48ca-8982-a49b8ab7d6b9,2025-09-06T15:25:19.015811,C19628,M70,79.26,CAD,travel,D42121,IN,15,5,2923,796.29,5,0
f92a8b76-eb09-420c-80d7-fc33e8e7a691,2025-08-05T00:27:43.015811,C16476,M2818,106.89,CAD,electronics,D93882,CA,0,1,3125,128.14,3,0
a007fb12-a7de-4fc1-a15d-f33a406f0f88,2025-08-02T17:46:10.015811,C3394,M3043,153.92,CAD,retail,D35668,US,17,5,3745,203.35,5,0
592d8437-7faf-46ca-b50b-3ce2c0b65a44,2025-08-29T03:28:26.015811,C19003,M2599,116.85,CAD,grocery,D30206,GB,3,4,3436,251.88,0,0
010ef98f-226a-47e9-99ed-470860f8119c,2025-08-05T21:32:42.015811,C1111,M4800,85.12,CAD,grocery,D97796,GB,21,1,312,462.06,5,0
666c8520-b1d8-4e14-88ec-d9780c3a7fc5,2025-10-12T01:46:29.015811,C6437,M2639,136.7,CAD,travel,D16599,GB,1,6,1482,373.9,4,0
2d912ce5-5440-4bfd-b8fe-0f5a7e56c936,2025-09-10T20:02:47.015811,C3248,M3845,43.93,CAD,travel,D79431,GB,20,2,3074,1006.77,3,0
151afd7a-0d83-4c4f-9a11-7fec60641395,2025-10-11T06:37:16.015811,C7119,M1410,82.99,CAD,grocery,D46283,CA,6,5,4288,161.96,3,0
dd49729d-630e-4f4b-9965-3804f4782b9d,2025-08-18T04:40:21.015811,C18136,M3598,38.35,CAD,retail,D59546,GB,4,0,3981,107.74,4,0
3a190431-9c4c-44c3-b440-711fe1552281,2025-08-26T05:11:22.015811,C14771,M4958,63.63,CAD,entertainment,D6417,CA,5,1,2865,794.19,4,0
278cc24d-f0be-4a17-a50e-744a17cb4f58,2025-10-06T00:18:34.015811,C8443,M289,82.68,CAD,utilities,D30642,AU,0,0,3086,777.06,3,0
2d60f30e-a0d0-4f86-9489-1892d8b1a657,2025-09-07T11:25:12.015811,C11972,M1978,239.81,CAD,grocery,D21633,AU,11,6,1886,288.01,4,0
5e3a4874-f25c-43da-bbf7-af29eba6cf70,2025-08-01T01:01:29.015811,C15546,M4751,126.03,CAD,retail,D50219,CA,1,4,1541,426.29,0,0
c2beda38-a3a6-48ed-a583-cdbe49c8fd9e,2025-09-01T20:01:39.015811,C2555,M3548,29.15,CAD,retail,D94130,IN,20,0,1874,719.09,2,0
c2502bf6-a0dc-4b9b-9ae0-07e93ed17d7e,2025-10-02T04:59:54.015811,C18650,M2553,48.03,CAD,entertainment,D20878,US,4,3,3571,154.45,4,0
61b90e59-fb0a-4dd6-8e25-ce8f00e841d9,2025-09-09T13:56:10.015811,C1396,M3978,408.56,CAD,electronics,D1762,AU,13,1,797,173.95,0,0
f04e36ee-250f-494e-95b4-d752c923a3ca,2025-09-09T04:24:28.015811,C19902,M473,114.12,CAD,travel,D92138,AU,4,1,2716,236.92,0,0
cfec6381-a55c-4a4b-aa32-8913f1036b36,2025-09-02T02:53:49.015811,C11796,M137,120.93,CAD,utilities,D53604,IN,2,1,4144,53.44,3,0
dafa5e5f-a67d-4bb8-a5d4-ad2d75135f48,2025-07-28T07:05:14.015811,C18765,M968,96.37,CAD,entertainment,D56290,GB,7,0,1808,692.09,1,0
3d1de05c-ac29-4b5b-86d6-3c64c3ea0751,2025-08-30T10:38:14.015811,C1106,M1153,38.78,CAD,travel,D83751,CA,10,5,4132,428.89,1,0
55e5e471-db0d-4ce5-8ed3-4294a4343283,2025-08-04T14:53:39.015811,C19638,M4495,64.09,CAD,grocery,D26735,AU,14,0,2955,1254.9,4,0
e2dd8ffe-99dc-410f-9792-7b8f3d8698ca,2025-08-31T09:34:27.015811,C6786,M1592,145.99,CAD,entertainment,D37302,IN,9,6,3335,443.12,5,0
a3e86c8e-22ae-49ce-bb32-2f810ab93165,2025-08-31T10:10:04.015811,C10633,M2154,171.73,CAD,retail,D98241,GB,10,6,414,422.75,5,0
e88a549a-776d-4061-aee8-75032f1ea10e,2025-08-01T17:00:55.015811,C13216,M4069,74.35,CAD,entertainment,D10900,IN,17,4,2391,92.0,5,0
9e37e474-1bc0-4cf0-a4a1-487c629181e0,2025-07-20T03:15:09.015811,C7900,M1247,100.38,CAD,retail,D22493,US,3,6,36,328.17,5,0
aea7befc-12ed-4aa3-b9e2-b4189b47a8e8,2025-09-12T23:38:39.015811,C18582,M1511,333.76,CAD,utilities,D23952,CA,23,4,1306,1263.53,1,0
546af402-a3d5-42ea-8364-303df8ac2d8c,2025-10-03T13:05:27.015811,C13755,M906,159.06,CAD,entertainment,D1050,US,13,4,2687,283.96,4,0
435dde40-198e-4814-ae6a-2af6b5052418,2025-08-28T23:35:07.015811,C18288,M1281,164.76,CAD,retail,D75664,CA,23,3,1942,411.43,3,0
988af2d3-c0db-42db-b288-235578328135,2025-07-28T19:10:44.015811,C4365,M1783,157.11,CAD,electronics,D53765,US,19,0,166,1100.29,5,0
35953cef-5bb0-4445-acaf-6292ec1d6cea,2025-07-30T17:13:38.015811,C4567,M3099,284.87,CAD,travel,D70699,IN,17,2,3010,670.49,5,0
dc7899dd-cf97-45cf-aa37-be9babab3b51,2025-08-11T06:08:35.015811,C5166,M3472,50.19,CAD,entertainment,D65986,US,6,0,1553,229.82,4,0
7cc14397-d404-49c8-af03-0b4b142d4336,2025-07-26T10:30:51.015811,C5204,M1065,6.94,CAD,entertainment,D48100,AU,10,5,3517,315.24,3,0
3877ed99-fc43-4304-9463-00f528c7e3f8,2025-09-19T10:09:24.015811,C8517,M4862,204.35,CAD,entertainment,D31497,GB,10,4,2247,209.38,4,0
53dd8a33-c0d4-40b2-94b1-36e7a63b4b90,2025-09-26T07:11:14.015811,C12955,M1849,358.52,CAD,retail,D99155,US,7,4,2989,658.96,0,0
7af605d2-c3ba-46c0-acd5-5e99e6b9e3b6,2025-07-21T20:59:40.015811,C3985,M1130,63.42,CAD,utilities,D47766,CA,20,0,1107,337.65,3,0
13fcb84a-ec2e-4908-8af2-65b67768e977,2025-09-29T02:02:18.015811,C3397,M4529,186.92,CAD,grocery,D84043,US,2,0,2301,112.28,0,0
55103cdc-69d4-4c44-ac34-177f462a642f,2025-07-21T01:21:29.015811,C1523,M1643,405.74,CAD,electronics,D60041,GB,1,0,2290,722.69,0,0
4fdeaa2f-4ecf-4399-a55c-409659df05ba,2025-07-24T16:54:52.015811,C790,M1615,118.46,CAD,retail,D52612,AU,16,3,1338,148.79,0,0
2b148d97-4e5e-42a2-b14c-ac5c305d1721,2025-07-16T08:05:25.015811,C1176,M3582,157.67,CAD,grocery,D21250,GB,8,2,2372,259.76,1,0
60e1ffd4-5664-4b05-8568-8fcf2827fe35,2025-09-06T11:51:06.015811,C8122,M3298,256.52,CAD,retail,D11261,AU,11,5,1032,731.2,1,0
df2fb0f0-d487-4852-8394-434893cf9b3b,2025-08-03T23:44:42.015811,C18642,M2099,135.5,CAD,travel,D36039,GB,23,6,2855,373.08,2,0
dc93a5fd-9e38-4a9f-a4cd-3152cdcfe4bc,2025-09-08T02:56:34.015811,C4070,M4838,169.73,CAD,grocery,D74686,IN,2,0,4129,165.46,3,0
5308a43d-0d58-4bbf-8dfc-9cdff94773cc,2025-07-23T21:29:32.015811,C5528,M2062,235.42,CAD,utilities,D6992,CA,21,2,1589,482.63,5,0
7d784b72-ff68-4281-a0f0-47425e23a83e,2025-08-08T16:45:28.015811,C13336,M2289,180.09,CAD,utilities,D83980,CA,16,4,136,288.04,5,0
